"Index","SPFB.SI.Open","SPFB.SI.High","SPFB.SI.Low","SPFB.SI.Close","SPFB.SI.Volume"
2016-03-28 13:15:00,69325,69352,69274,69298,19278
2016-03-28 13:30:00,69300,69480,69291,69445,84905
2016-03-28 13:45:00,69447,69509,69363,69418,42461
2016-03-28 14:00:00,69425,69525,69424,69468,26508
2016-03-28 14:15:00,69468,69507,69413,69462,36464
2016-03-28 14:30:00,69462,69667,69457,69636,92353
2016-03-28 14:45:00,69638,69658,69510,69580,55716
2016-03-28 15:00:00,69580,69597,69463,69543,50547
2016-03-28 15:15:00,69545,69574,69449,69559,39767
2016-03-28 15:30:00,69560,69566,69378,69425,60554
2016-03-28 15:45:00,69423,69520,69360,69482,52394
2016-03-28 16:00:00,69483,69748,69372,69725,119008
2016-03-28 16:15:00,69725,69794,69574,69737,78168
2016-03-28 16:30:00,69737,69848,69588,69728,133080
2016-03-28 16:45:00,69728,69816,69672,69790,60386
2016-03-28 17:00:00,69788,69927,69784,69874,119775
2016-03-28 17:15:00,69872,70009,69851,69908,86930
2016-03-28 17:30:00,69911,70059,69886,69999,75307
2016-03-28 17:45:00,69998,70030,69863,69881,59956
2016-03-28 18:00:00,69881,70069,69825,70066,82459
2016-03-28 18:15:00,70066,70160,70033,70045,98257
2016-03-28 18:30:00,70045,70109,69981,70068,47490
2016-03-28 19:00:00,70051,70173,70013,70123,39697
2016-03-28 19:15:00,70124,70153,69931,69977,34049
2016-03-28 19:30:00,69984,69996,69879,69898,33497
2016-03-28 19:45:00,69897,69999,69874,69939,20345
2016-03-28 20:00:00,69939,69999,69909,69955,17069
2016-03-28 20:15:00,69952,70055,69946,69983,18449
2016-03-28 20:30:00,69984,69988,69919,69958,11995
2016-03-28 20:45:00,69958,69990,69904,69951,12674
2016-03-28 21:00:00,69950,69999,69832,69843,29093
2016-03-28 21:15:00,69846,69975,69831,69902,27014
2016-03-28 21:30:00,69896,69940,69868,69910,8380
2016-03-28 21:45:00,69914,69960,69900,69938,9626
2016-03-28 22:00:00,69939,69949,69886,69916,11097
2016-03-28 22:15:00,69914,69938,69903,69924,6279
2016-03-28 22:30:00,69924,69944,69907,69927,6173
2016-03-28 22:45:00,69929,69940,69923,69930,3137
2016-03-28 23:00:00,69930,69942,69925,69928,4843
2016-03-28 23:15:00,69928,69977,69927,69977,7700
2016-03-28 23:30:00,69975,70038,69970,70019,14807
2016-03-28 23:45:00,70021,70039,69966,69966,5950
2016-03-29 10:00:00,70039,70441,70039,70190,175560
2016-03-29 10:15:00,70190,70308,70144,70243,104477
2016-03-29 10:30:00,70244,70376,70225,70283,84045
2016-03-29 10:45:00,70284,70317,70200,70222,61733
2016-03-29 11:00:00,70222,70248,70119,70232,112632
2016-03-29 11:15:00,70232,70267,70145,70204,53212
2016-03-29 11:30:00,70204,70260,70156,70190,36766
2016-03-29 11:45:00,70188,70210,70083,70202,75071
2016-03-29 12:00:00,70204,70292,70182,70234,99803
2016-03-29 12:15:00,70235,70253,70159,70251,38319
2016-03-29 12:30:00,70251,70345,70242,70303,73326
2016-03-29 12:45:00,70305,70360,70285,70337,41236
2016-03-29 13:00:00,70339,70400,70206,70220,101878
2016-03-29 13:15:00,70219,70244,70121,70136,69686
2016-03-29 13:30:00,70134,70213,70000,70016,89087
2016-03-29 13:45:00,70013,70180,69950,70162,111209
2016-03-29 14:00:00,70162,70244,70111,70208,47100
2016-03-29 14:15:00,70206,70228,70141,70171,36541
2016-03-29 14:30:00,70174,70227,69976,70035,72971
2016-03-29 14:45:00,70032,70085,69913,69980,76911
2016-03-29 15:00:00,69980,70042,69923,70031,67137
2016-03-29 15:15:00,70034,70074,69986,69992,53736
2016-03-29 15:30:00,69989,70132,69977,70061,69204
2016-03-29 15:45:00,70058,70094,69992,70022,68347
2016-03-29 16:00:00,70022,70150,69990,70093,160729
2016-03-29 16:15:00,70097,70348,70074,70314,166310
2016-03-29 16:30:00,70312,70529,70309,70423,218927
2016-03-29 16:45:00,70419,70555,70382,70445,131830
2016-03-29 17:00:00,70447,70484,70335,70457,128116
2016-03-29 17:15:00,70455,70490,70413,70430,61410
2016-03-29 17:30:00,70432,70624,70413,70581,232263
2016-03-29 17:45:00,70582,70600,70427,70477,104510
2016-03-29 18:00:00,70477,70745,70456,70685,132661
2016-03-29 18:15:00,70686,70740,70602,70641,66753
2016-03-29 18:30:00,70641,70675,70485,70498,63801
2016-03-29 19:00:00,70480,70480,69001,70152,193448
2016-03-29 19:15:00,70151,70154,69618,69785,161202
2016-03-29 19:30:00,69781,69897,69665,69693,93858
2016-03-29 19:45:00,69692,69692,69374,69603,131266
2016-03-29 20:00:00,69603,69887,69589,69842,76300
2016-03-29 20:15:00,69839,69849,69690,69732,34291
2016-03-29 20:30:00,69738,69797,69654,69707,31962
2016-03-29 20:45:00,69710,69711,69561,69577,30431
2016-03-29 21:00:00,69577,69727,69564,69659,29456
2016-03-29 21:15:00,69659,69734,69583,69676,42620
2016-03-29 21:30:00,69678,69723,69630,69659,11338
2016-03-29 21:45:00,69654,69704,69640,69674,11832
2016-03-29 22:00:00,69675,69697,69655,69671,5839
2016-03-29 22:15:00,69670,69676,69613,69615,8646
2016-03-29 22:30:00,69613,69623,69491,69536,22714
2016-03-29 22:45:00,69537,69548,69506,69529,11813
2016-03-29 23:00:00,69529,69684,69515,69664,23495
2016-03-29 23:15:00,69664,69698,69630,69664,16869
2016-03-29 23:30:00,69664,69725,69469,69577,44845
2016-03-29 23:45:00,69577,69587,69521,69521,6404
2016-03-30 10:00:00,69538,69538,69027,69200,247344
2016-03-30 10:15:00,69199,69214,68956,69135,154635
2016-03-30 10:30:00,69135,69135,69014,69056,108889
2016-03-30 10:45:00,69056,69143,69030,69087,83272
2016-03-30 11:00:00,69088,69091,68814,68827,262914
2016-03-30 11:15:00,68825,68844,68676,68740,270669
2016-03-30 11:30:00,68738,68821,68581,68602,386993
2016-03-30 11:45:00,68599,68868,68564,68831,206555
2016-03-30 12:00:00,68832,68972,68789,68948,154415
2016-03-30 12:15:00,68948,68958,68761,68861,76213
2016-03-30 12:30:00,68863,68906,68781,68894,55396
2016-03-30 12:45:00,68892,68946,68861,68897,46490
2016-03-30 13:00:00,68897,69011,68876,69000,63777
2016-03-30 13:15:00,68998,69058,68970,68990,48424
2016-03-30 13:30:00,68991,69094,68925,69042,61725
2016-03-30 13:45:00,69043,69052,68901,68934,44475
2016-03-30 14:00:00,68937,69072,68920,69063,71465
2016-03-30 14:15:00,69066,69085,68945,68973,44409
2016-03-30 14:30:00,68970,69037,68913,68941,42331
2016-03-30 14:45:00,68942,69038,68940,69031,26364
2016-03-30 15:00:00,69030,69239,69011,69188,92411
2016-03-30 15:15:00,69190,69216,69001,69043,80176
2016-03-30 15:30:00,69044,69174,69025,69104,70269
2016-03-30 15:45:00,69107,69191,69044,69074,62459
2016-03-30 16:00:00,69074,69145,69029,69089,68790
2016-03-30 16:15:00,69085,69100,68911,68912,65526
