"Index","SPFB.RTS.Open","SPFB.RTS.High","SPFB.RTS.Low","SPFB.RTS.Close","SPFB.RTS.Volume"
2015-09-03 14:15:00,79340,79410,79280,79320,6527
2015-09-03 14:30:00,79340,79340,79110,79280,9095
2015-09-03 14:45:00,79280,79480,79160,79240,10268
2015-09-03 15:00:00,79240,79850,79200,79680,23837
2015-09-03 15:15:00,79680,79750,79560,79670,7323
2015-09-03 15:30:00,79660,79770,79260,79410,27243
2015-09-03 15:45:00,79400,79400,78910,79120,33318
2015-09-03 16:00:00,79120,79380,78970,79200,26287
2015-09-03 16:15:00,79190,79440,79110,79130,17803
2015-09-03 16:30:00,79150,80030,79020,79850,36961
2015-09-03 16:45:00,79850,80530,79800,80240,49612
2015-09-03 17:00:00,80260,80490,79830,80450,40047
2015-09-03 17:15:00,80450,80830,80410,80700,41740
2015-09-03 17:30:00,80700,81000,80460,81000,26784
2015-09-03 17:45:00,80990,81570,80980,81420,61895
2015-09-03 18:00:00,81420,81460,80550,80580,34105
2015-09-03 18:15:00,80570,80890,80510,80680,25365
2015-09-03 18:30:00,80700,80740,80190,80370,27358
2015-09-03 19:00:00,80390,80770,80240,80640,13233
2015-09-03 19:15:00,80630,80930,80380,80550,13886
2015-09-03 19:30:00,80550,80860,80380,80460,9698
2015-09-03 19:45:00,80450,80660,80370,80400,6982
2015-09-03 20:00:00,80390,80410,79860,79960,20023
2015-09-03 20:15:00,79950,80500,79910,80250,11175
2015-09-03 20:30:00,80260,80330,79930,80020,8504
2015-09-03 20:45:00,80030,80170,79880,79910,9060
2015-09-03 21:00:00,79930,80260,79740,79930,15711
2015-09-03 21:15:00,79920,80250,79890,80160,13170
2015-09-03 21:30:00,80130,80250,80040,80130,5499
2015-09-03 21:45:00,80140,80170,79900,79970,3804
2015-09-03 22:00:00,79970,80090,79920,80090,3263
2015-09-03 22:15:00,80090,80230,80050,80150,5093
2015-09-03 22:30:00,80130,80210,79950,79990,7108
2015-09-03 22:45:00,80000,80090,79680,79680,8235
2015-09-03 23:00:00,79670,80000,79600,79930,5655
2015-09-03 23:15:00,79930,79970,79780,79790,2589
2015-09-03 23:30:00,79780,79810,79730,79740,2452
2015-09-03 23:45:00,79730,79840,79600,79840,3728
2015-09-04 10:00:00,79620,79620,78840,79050,42068
2015-09-04 10:15:00,79040,79340,78970,79250,18220
2015-09-04 10:30:00,79250,79410,79170,79370,13553
2015-09-04 10:45:00,79380,79490,79170,79280,12610
2015-09-04 11:00:00,79270,79330,79050,79220,11423
2015-09-04 11:15:00,79240,79590,79140,79560,17196
2015-09-04 11:30:00,79560,79750,79340,79420,20960
2015-09-04 11:45:00,79420,79560,79360,79480,10045
2015-09-04 12:00:00,79480,79850,79380,79850,15829
2015-09-04 12:15:00,79850,80000,79770,79960,15470
2015-09-04 12:30:00,79970,79970,79690,79780,8119
2015-09-04 12:45:00,79780,79800,79390,79410,13090
2015-09-04 13:00:00,79410,79660,79320,79560,14069
2015-09-04 13:15:00,79550,79630,79400,79420,6803
2015-09-04 13:30:00,79400,79420,79260,79350,9924
2015-09-04 13:45:00,79330,79410,79210,79390,8463
2015-09-04 14:00:00,79370,79390,79100,79130,6170
2015-09-04 14:15:00,79110,79230,79090,79230,9266
2015-09-04 14:30:00,79230,79350,79160,79230,7397
2015-09-04 14:45:00,79220,79320,79110,79280,5406
2015-09-04 15:00:00,79290,79550,79190,79490,9835
2015-09-04 15:15:00,79500,79680,79310,79640,12176
2015-09-04 15:30:00,79640,79920,78720,78960,73344
2015-09-04 15:45:00,78950,78960,78500,78570,46857
2015-09-04 16:00:00,78580,79040,78460,78940,35804
2015-09-04 16:15:00,78920,79170,78860,79050,24708
2015-09-04 16:30:00,79060,79230,78870,79010,26081
2015-09-04 16:45:00,79000,79050,78570,78650,21947
2015-09-04 17:00:00,78640,79060,78520,78860,19460
2015-09-04 17:15:00,78870,79710,78820,79340,39664
2015-09-04 17:30:00,79360,79450,78990,79080,23443
2015-09-04 17:45:00,79070,79190,78960,79140,16245
2015-09-04 18:00:00,79120,79340,79050,79150,14823
2015-09-04 18:15:00,79140,79340,78930,79080,19400
2015-09-04 18:30:00,79080,79210,78910,79150,12419
2015-09-04 19:00:00,79110,79390,78940,78990,9104
2015-09-04 19:15:00,78990,79100,78720,78840,16248
2015-09-04 19:30:00,78830,78860,78560,78600,6684
2015-09-04 19:45:00,78590,78720,78520,78540,8666
2015-09-04 20:00:00,78560,78950,78530,78650,12609
2015-09-04 20:15:00,78640,78770,78520,78700,5924
2015-09-04 20:30:00,78700,78750,78330,78390,8698
2015-09-04 20:45:00,78370,78460,78200,78360,8291
2015-09-04 21:00:00,78350,78480,78170,78270,6772
2015-09-04 21:15:00,78280,78300,77890,77970,13192
2015-09-04 21:30:00,77960,78030,77700,77750,10505
2015-09-04 21:45:00,77740,77750,77550,77650,8658
2015-09-04 22:00:00,77640,77880,77640,77840,7418
2015-09-04 22:15:00,77840,77890,77760,77810,3124
2015-09-04 22:30:00,77820,77910,77770,77800,3176
2015-09-04 22:45:00,77810,78050,77700,77760,6680
2015-09-04 23:00:00,77780,77820,77520,77620,6355
2015-09-04 23:15:00,77630,77700,77550,77580,1921
2015-09-04 23:30:00,77580,77650,77410,77450,5971
2015-09-04 23:45:00,77460,77630,77410,77610,3810
2015-09-07 10:00:00,77640,78260,77400,77930,29512
2015-09-07 10:15:00,77930,78120,77670,77690,18380
2015-09-07 10:30:00,77680,78060,77630,77830,14800
2015-09-07 10:45:00,77830,78350,77700,78320,25387
2015-09-07 11:00:00,78310,78600,78090,78570,31312
2015-09-07 11:15:00,78570,78680,78250,78460,17734
2015-09-07 11:30:00,78460,78500,78140,78170,9311
2015-09-07 11:45:00,78180,78420,78140,78200,9142
2015-09-07 12:00:00,78210,78460,78070,78420,13439
2015-09-07 12:15:00,78410,78890,78400,78600,19184
2015-09-07 12:30:00,78600,78680,78490,78540,6410
2015-09-07 12:45:00,78540,78810,78460,78720,11502
2015-09-07 13:00:00,78720,78730,78330,78380,10873
2015-09-07 13:15:00,78380,78540,78350,78420,5491
2015-09-07 13:30:00,78410,78710,78380,78550,6519
2015-09-07 13:45:00,78550,78550,78390,78490,4663
2015-09-07 14:00:00,78470,78470,78270,78350,5634
2015-09-07 14:15:00,78360,78620,78270,78560,8227
2015-09-07 14:30:00,78570,78730,78490,78530,7676
2015-09-07 14:45:00,78530,78540,78380,78480,5694
2015-09-07 15:00:00,78500,78540,78340,78420,5909
2015-09-07 15:15:00,78420,78550,78370,78480,4327
2015-09-07 15:30:00,78490,78600,78440,78580,3747
2015-09-07 15:45:00,78570,78590,78400,78500,3317
2015-09-07 16:00:00,78500,78510,78420,78460,2913
2015-09-07 16:15:00,78460,78470,78030,78060,15528
2015-09-07 16:30:00,78070,78210,77980,78050,13051
2015-09-07 16:45:00,78060,78130,77950,78080,10755
2015-09-07 17:00:00,78090,78100,77680,77800,19358
2015-09-07 17:15:00,77820,78150,77760,78010,16430
2015-09-07 17:30:00,78010,78090,77730,77780,13903
2015-09-07 17:45:00,77780,77800,77550,77560,13989
2015-09-07 18:00:00,77580,77640,77360,77590,20752
2015-09-07 18:15:00,77580,77740,77270,77290,20093
2015-09-07 18:30:00,77290,77630,77280,77510,13409
2015-09-07 19:00:00,77500,77670,77350,77460,5108
2015-09-07 19:15:00,77470,77540,77330,77510,6317
2015-09-07 19:30:00,77490,77650,77430,77570,3198
2015-09-07 19:45:00,77570,77810,77470,77540,7259
2015-09-07 20:00:00,77560,77640,77430,77510,3832
2015-09-07 20:15:00,77510,77610,77390,77590,2754
2015-09-07 20:30:00,77590,77590,77450,77480,1251
2015-09-07 20:45:00,77480,77590,77470,77580,1634
2015-09-07 21:00:00,77580,77850,77570,77790,4828
2015-09-07 21:15:00,77790,77810,77620,77620,2427
2015-09-07 21:30:00,77620,77850,77610,77770,2791
2015-09-07 21:45:00,77790,78070,77750,78050,7042
2015-09-07 22:00:00,78050,78200,77930,77980,6464
2015-09-07 22:15:00,77980,77980,77780,77830,2894
2015-09-07 22:30:00,77810,77860,77780,77800,910
2015-09-07 22:45:00,77790,77840,77660,77700,2128
2015-09-07 23:00:00,77700,77880,77690,77870,1879
2015-09-07 23:15:00,77870,77910,77850,77870,994
2015-09-07 23:30:00,77880,78050,77850,77890,2048
2015-09-07 23:45:00,77890,77960,77860,77860,1359
2015-09-08 10:00:00,77940,78890,77940,78810,41569
2015-09-08 10:15:00,78800,78850,78480,78500,27428
2015-09-08 10:30:00,78500,78790,78490,78750,14138
2015-09-08 10:45:00,78760,78870,78230,78310,24129
2015-09-08 11:00:00,78320,78450,78100,78170,19314
2015-09-08 11:15:00,78170,78490,78140,78360,11613
2015-09-08 11:30:00,78350,78560,78320,78440,9818
2015-09-08 11:45:00,78460,78710,78440,78660,10634
2015-09-08 12:00:00,78660,79410,78650,79340,46517
2015-09-08 12:15:00,79350,79620,79190,79210,26758
2015-09-08 12:30:00,79210,79690,79200,79440,21570
2015-09-08 12:45:00,79430,79550,79380,79490,11927
2015-09-08 13:00:00,79510,79770,79410,79490,20924
2015-09-08 13:15:00,79500,79610,79240,79290,14516
2015-09-08 13:30:00,79310,79480,79260,79380,9349
2015-09-08 13:45:00,79380,79770,79350,79720,20830
2015-09-08 14:00:00,79700,79710,79340,79390,13496
2015-09-08 14:15:00,79400,79540,79360,79390,6295
2015-09-08 14:30:00,79390,79610,79340,79480,12877
2015-09-08 14:45:00,79490,79570,79270,79390,11273
2015-09-08 15:00:00,79390,79450,79390,79410,774
2015-09-08 15:30:00,79410,79430,79400,79430,89
2015-09-08 17:00:00,79380,79380,78450,78650,45607
2015-09-08 17:15:00,78670,78870,78270,78550,35802
2015-09-08 17:30:00,78560,79020,78500,78750,27906
2015-09-08 17:45:00,78740,79170,78700,79100,20304
2015-09-08 18:00:00,79100,79410,78940,79370,31228
2015-09-08 18:15:00,79380,79890,79360,79510,36548
2015-09-08 18:30:00,79520,79540,79320,79500,12954
2015-09-08 19:00:00,79410,79420,79130,79240,12846
2015-09-08 19:15:00,79230,79520,79210,79450,7455
2015-09-08 19:30:00,79460,79480,79000,79070,11376
2015-09-08 19:45:00,79070,79100,78630,78700,13379
2015-09-08 20:00:00,78680,78960,78640,78950,9438
2015-09-08 20:15:00,78940,79100,78920,78970,7038
2015-09-08 20:30:00,78980,79190,78860,79110,6401
2015-09-08 20:45:00,79110,79590,79080,79550,11472
2015-09-08 21:00:00,79560,79570,79390,79490,7326
2015-09-08 21:15:00,79480,79740,79450,79550,9712
2015-09-08 21:30:00,79560,79790,79530,79760,4606
2015-09-08 21:45:00,79750,79770,79530,79630,3488
2015-09-08 22:00:00,79630,79740,79600,79630,2224
2015-09-08 22:15:00,79610,79750,79560,79750,3164
2015-09-08 22:30:00,79750,79870,79670,79810,5873
2015-09-08 22:45:00,79810,80090,79800,79970,9484
2015-09-08 23:00:00,79990,79990,79660,79730,4302
2015-09-08 23:15:00,79730,79760,79670,79680,1699
2015-09-08 23:30:00,79670,79680,79500,79540,4499
2015-09-08 23:45:00,79520,79550,79470,79490,2414
2015-09-09 10:00:00,79490,80480,79490,80050,37443
2015-09-09 10:15:00,80060,80560,79990,80460,26441
2015-09-09 10:30:00,80450,80800,80420,80580,22949
2015-09-09 10:45:00,80560,80680,80430,80560,12606
2015-09-09 11:00:00,80540,80790,80520,80560,17149
2015-09-09 11:15:00,80550,80780,80440,80680,11152
2015-09-09 11:30:00,80680,80920,80580,80670,19946
2015-09-09 11:45:00,80670,80680,80370,80490,12106
2015-09-09 12:00:00,80480,80490,80070,80300,20057
2015-09-09 12:15:00,80300,80360,80190,80210,7696
2015-09-09 12:30:00,80210,80490,80130,80380,12827
2015-09-09 12:45:00,80390,80390,80030,80210,11502
2015-09-09 13:00:00,80210,80330,80020,80020,9802
2015-09-09 13:15:00,80020,80250,79990,80140,10595
2015-09-09 13:30:00,80140,80440,80030,80270,11219
2015-09-09 13:45:00,80270,80330,79920,79940,18495
2015-09-09 14:00:00,79950,80240,79930,80200,9536
2015-09-09 14:15:00,80200,80230,79840,79940,10726
2015-09-09 14:30:00,79940,79990,79680,79950,15291
2015-09-09 14:45:00,79970,79970,79700,79870,9758
2015-09-09 15:00:00,79850,80230,79800,80110,16871
2015-09-09 15:15:00,80100,80200,80010,80040,12263
2015-09-09 15:30:00,80040,80370,79980,80290,15230
2015-09-09 15:45:00,80310,80310,80150,80220,7243
2015-09-09 16:00:00,80220,80350,79840,80000,23074
2015-09-09 16:15:00,79990,80530,79940,80440,21628
2015-09-09 16:30:00,80430,80570,80250,80290,21709
2015-09-09 16:45:00,80280,80340,80000,80000,18789
2015-09-09 17:00:00,80010,80190,79700,79860,23883
2015-09-09 17:15:00,79870,80050,79790,80010,13761
2015-09-09 17:30:00,80000,80140,79640,79730,21114
2015-09-09 17:45:00,79720,79920,79580,79660,16433
2015-09-09 18:00:00,79660,79950,79650,79930,14475
2015-09-09 18:15:00,79920,79930,79530,79590,14770
2015-09-09 18:30:00,79580,79700,79380,79440,19162
2015-09-09 19:00:00,79550,79680,79310,79500,9760
2015-09-09 19:15:00,79500,79800,79490,79670,9273
2015-09-09 19:30:00,79670,79880,79610,79710,5691
2015-09-09 19:45:00,79710,79740,79420,79550,6640
2015-09-09 20:00:00,79560,79630,79400,79470,5765
2015-09-09 20:15:00,79480,79600,79370,79390,5087
2015-09-09 20:30:00,79390,79410,79190,79220,8779
2015-09-09 20:45:00,79220,79220,78850,78890,10979
2015-09-09 21:00:00,78900,79000,78660,78870,11634
2015-09-09 21:15:00,78860,78870,78560,78580,9401
2015-09-09 21:30:00,78580,78660,78470,78520,6484
2015-09-09 21:45:00,78510,78820,78500,78780,5351
2015-09-09 22:00:00,78780,78900,78650,78810,7333
2015-09-09 22:15:00,78790,78840,78700,78730,3788
2015-09-09 22:30:00,78720,78720,78360,78380,7859
2015-09-09 22:45:00,78380,78480,78310,78360,7281
2015-09-09 23:00:00,78380,78540,78330,78460,3535
2015-09-09 23:15:00,78450,78650,78450,78540,2731
2015-09-09 23:30:00,78550,78580,78250,78430,7214
2015-09-09 23:45:00,78420,78590,78410,78440,3146
2015-09-10 10:00:00,77650,78140,77520,78020,1520
2015-09-10 10:15:00,78000,78270,77900,78210,1839
2015-09-10 10:30:00,78220,78470,78170,78430,2037
2015-09-10 10:45:00,78420,78750,78220,78660,1991
2015-09-10 11:00:00,78670,78850,78560,78610,2326
2015-09-10 11:15:00,78630,78850,78570,78640,1264
2015-09-10 11:30:00,78600,78740,78470,78660,632
2015-09-10 11:45:00,78630,79220,78630,79190,2787
2015-09-10 12:00:00,79200,79230,79030,79110,2110
2015-09-10 12:15:00,79060,79350,79050,79210,2284
2015-09-10 12:30:00,79210,79270,78950,79050,1937
2015-09-10 12:45:00,79010,79120,78890,78950,2921
2015-09-10 13:00:00,78960,79010,78820,78860,2669
2015-09-10 13:15:00,78850,79110,78790,79020,2028
2015-09-10 13:30:00,79030,79200,78930,79060,1640
2015-09-10 13:45:00,79070,79150,78840,78920,1282
2015-09-10 14:00:00,78870,78960,78810,78820,911
2015-09-10 14:15:00,78820,78880,78640,78650,1801
2015-09-10 14:30:00,78650,78790,78620,78650,1349
2015-09-10 14:45:00,78670,78680,78490,78500,818
2015-09-10 15:00:00,78490,78530,78300,78380,1298
2015-09-10 15:15:00,78380,78560,78260,78470,1495
2015-09-10 15:30:00,78470,78490,78040,78240,2830
2015-09-10 15:45:00,78220,78260,78090,78180,1240
2015-09-10 16:00:00,78170,78550,78150,78510,935
2015-09-10 16:15:00,78520,78690,78300,78670,1696
2015-09-10 16:30:00,78680,78850,78430,78480,1556
2015-09-10 16:45:00,78530,78550,78310,78350,697
2015-09-10 17:00:00,78380,78470,78050,78260,1350
2015-09-10 17:15:00,78260,78480,78220,78410,2974
2015-09-10 17:30:00,78440,78830,78350,78610,3441
2015-09-10 17:45:00,78620,79330,78620,79130,3035
2015-09-10 18:00:00,79110,79190,78900,79070,3364
2015-09-10 18:15:00,79060,79270,78820,79140,3016
2015-09-10 18:30:00,79160,79650,79040,79570,2209
2015-09-10 19:00:00,79280,79500,79190,79420,245
2015-09-10 19:15:00,79430,79520,79100,79250,254
2015-09-10 19:30:00,79200,79360,79190,79230,148
2015-09-10 19:45:00,79250,79410,79170,79230,103
2015-09-10 20:00:00,79170,79350,79140,79240,78
2015-09-10 20:15:00,79290,79390,79200,79390,220
2015-09-10 20:30:00,79430,79590,79420,79480,155
2015-09-10 20:45:00,79480,79510,79390,79500,170
2015-09-10 21:00:00,79470,79750,79390,79670,535
2015-09-10 21:15:00,79660,79740,79570,79660,516
2015-09-10 21:30:00,79660,79700,79510,79560,412
2015-09-10 21:45:00,79550,79550,79450,79450,232
2015-09-10 22:00:00,79410,79510,79370,79470,194
2015-09-10 22:15:00,79510,79580,79350,79450,184
2015-09-10 22:30:00,79420,79460,79340,79460,128
2015-09-10 22:45:00,79450,79700,79450,79590,128
2015-09-10 23:00:00,79590,79620,79500,79590,156
2015-09-10 23:15:00,79590,79650,79570,79610,255
2015-09-10 23:30:00,79550,79550,79400,79450,138
2015-09-10 23:45:00,79410,79490,79390,79440,123
2015-09-11 10:00:00,79310,79410,79000,79020,1314
2015-09-11 10:15:00,79000,79070,78910,78980,775
2015-09-11 10:30:00,78920,79210,78920,79200,622
2015-09-11 10:45:00,79200,79310,79160,79240,479
2015-09-11 11:00:00,79250,79390,78970,79030,1867
2015-09-11 11:15:00,78980,79000,78540,78630,2164
2015-09-11 11:30:00,78610,78750,78500,78740,1844
2015-09-11 11:45:00,78710,78760,78610,78700,1757
2015-09-11 12:00:00,78680,78820,78650,78780,1954
2015-09-11 12:15:00,78780,79000,78740,78990,2725
2015-09-11 12:30:00,78990,79060,78820,78980,4998
2015-09-11 12:45:00,78990,79120,78870,79000,6131
2015-09-11 13:00:00,79010,79100,78910,79010,3816
2015-09-11 13:15:00,79010,79220,78980,79010,3140
2015-09-11 13:30:00,78970,79030,78730,78830,3475
2015-09-11 13:45:00,78810,78830,78600,78660,3198
2015-09-11 14:00:00,78660,78750,78500,78720,2600
2015-09-11 14:15:00,78710,78830,78540,78550,2526
2015-09-11 14:30:00,78530,78660,78420,78600,3601
2015-09-11 14:45:00,78610,78740,78450,78660,4463
2015-09-11 15:00:00,78680,78820,78540,78770,6279
2015-09-11 15:15:00,78770,78890,78670,78850,3326
2015-09-11 15:30:00,78860,78860,78550,78620,3478
2015-09-11 15:45:00,78610,78730,78460,78590,6943
2015-09-11 16:00:00,78570,78610,78400,78550,6515
2015-09-11 16:15:00,78550,78550,78450,78490,4633
2015-09-11 16:30:00,78480,78860,78290,78660,7210
2015-09-11 16:45:00,78680,78750,78350,78390,4009
2015-09-11 17:00:00,78380,78570,78310,78440,5868
2015-09-11 17:15:00,78450,78720,78410,78430,5604
2015-09-11 17:30:00,78420,78580,78340,78540,7324
2015-09-11 17:45:00,78520,78700,78470,78480,5811
2015-09-11 18:00:00,78480,78680,78410,78670,3300
2015-09-11 18:15:00,78670,79020,78530,78970,7450
2015-09-11 18:30:00,78980,79220,78850,79110,3868
2015-09-11 19:00:00,79240,79900,79190,79210,974
2015-09-11 19:15:00,79230,79270,79110,79170,399
2015-09-11 19:30:00,79190,79270,79100,79200,479
2015-09-11 19:45:00,79220,79550,79220,79420,1388
2015-09-11 20:00:00,79430,79560,79330,79370,407
2015-09-11 20:15:00,79400,79400,79230,79360,136
2015-09-11 20:30:00,79270,79290,79180,79270,304
2015-09-11 20:45:00,79280,79340,79250,79340,107
2015-09-11 21:00:00,79320,79340,79170,79220,463
2015-09-11 21:15:00,79240,79330,79120,79190,130
2015-09-11 21:30:00,79210,79210,79160,79210,301
2015-09-11 21:45:00,79210,79240,79180,79180,90
2015-09-11 22:00:00,79200,79270,79190,79260,160
2015-09-11 22:15:00,79250,79290,79220,79270,36
2015-09-11 22:30:00,79300,79310,79210,79270,206
2015-09-11 22:45:00,79280,79300,79220,79270,207
2015-09-11 23:00:00,79230,79270,79190,79190,199
2015-09-11 23:15:00,79170,79210,79160,79180,370
2015-09-11 23:30:00,79150,79200,79050,79080,142
2015-09-11 23:45:00,79060,79100,79000,79030,112
2015-09-14 10:00:00,78900,79360,78900,79360,6403
2015-09-14 10:15:00,79360,79400,79240,79300,3537
2015-09-14 10:30:00,79300,79380,79140,79160,2956
2015-09-14 10:45:00,79150,79340,79060,79330,5040
2015-09-14 11:00:00,79330,79630,79240,79570,4931
2015-09-14 11:15:00,79580,79660,79490,79500,6621
2015-09-14 11:30:00,79500,79540,79430,79450,3624
2015-09-14 11:45:00,79450,79790,79440,79730,7198
2015-09-14 12:00:00,79750,80100,79620,79930,8940
2015-09-14 12:15:00,79930,80170,79910,80100,8938
2015-09-14 12:30:00,80090,80110,79940,79990,6155
2015-09-14 12:45:00,79990,80100,79970,80060,4622
2015-09-14 13:00:00,80070,80380,80030,80340,10721
2015-09-14 13:15:00,80350,80370,80090,80210,8289
2015-09-14 13:30:00,80210,80280,80140,80160,4698
2015-09-14 13:45:00,80150,80180,80010,80060,4722
2015-09-14 14:00:00,80060,80090,80030,80070,2125
2015-09-14 14:15:00,80070,80340,80060,80310,4966
2015-09-14 14:30:00,80310,80330,79950,79970,5596
2015-09-14 14:45:00,79970,80000,79870,79900,6314
2015-09-14 15:00:00,79900,79990,79880,79940,3824
2015-09-14 15:15:00,79940,80040,79800,79830,3609
2015-09-14 15:30:00,79830,79900,79770,79840,3727
2015-09-14 15:45:00,79850,79890,79780,79810,3598
2015-09-14 16:00:00,79790,79800,79660,79740,4615
2015-09-14 16:15:00,79730,79890,79700,79770,3968
2015-09-14 16:30:00,79790,79790,79490,79610,6517
2015-09-14 16:45:00,79610,79610,79400,79500,5532
2015-09-14 17:00:00,79500,79970,79490,79940,6713
2015-09-14 17:15:00,79940,80030,79830,79840,6521
2015-09-14 17:30:00,79840,80230,79810,80160,7968
2015-09-14 17:45:00,80170,80470,80170,80280,11163
2015-09-14 18:00:00,80280,80570,80160,80290,9430
2015-09-14 18:15:00,80270,80350,79930,79930,9044
2015-09-14 18:30:00,79920,80120,79780,79870,6944
2015-09-14 19:00:00,79970,80120,79710,79790,2017
2015-09-14 19:15:00,79790,79930,79770,79890,1177
2015-09-14 19:30:00,79890,80020,79820,79850,863
2015-09-14 19:45:00,79840,79890,79760,79820,1527
2015-09-14 20:00:00,79820,79870,79730,79830,658
2015-09-14 20:15:00,79830,79930,79780,79800,798
2015-09-14 20:30:00,79810,80090,79770,79950,1944
2015-09-14 20:45:00,79970,80170,79940,80140,1218
2015-09-14 21:00:00,80140,80160,79970,80050,807
2015-09-14 21:15:00,80030,80070,79820,79910,1160
2015-09-14 21:30:00,79910,79980,79890,79900,325
2015-09-14 21:45:00,79900,80060,79870,80030,981
2015-09-14 22:00:00,80030,80080,79960,80020,1252
2015-09-14 22:15:00,80020,80150,80000,80040,1174
2015-09-14 22:30:00,80050,80070,80000,80060,515
2015-09-14 22:45:00,80040,80220,80030,80130,1180
2015-09-14 23:00:00,80160,80170,80060,80070,571
2015-09-14 23:15:00,80070,80080,79950,80000,678
2015-09-14 23:30:00,80000,80070,79970,80020,1329
2015-09-14 23:45:00,80020,80080,79950,80080,815
2015-09-15 10:00:00,79960,80330,79680,80130,19450
2015-09-15 10:15:00,80120,80300,80000,80150,10913
2015-09-15 10:30:00,80150,80380,80070,80340,10957
2015-09-15 10:45:00,80340,80520,80230,80490,9101
2015-09-15 11:00:00,80480,80690,80200,80200,19307
2015-09-15 11:15:00,80200,80290,80060,80200,13971
2015-09-15 11:30:00,80200,80330,80150,80250,6463
2015-09-15 11:45:00,80250,80480,80220,80360,7861
2015-09-15 12:00:00,80360,80470,80330,80460,8713
2015-09-15 12:15:00,80460,80530,80120,80150,10004
2015-09-15 12:30:00,80150,80240,80060,80110,7212
2015-09-15 12:45:00,80100,80150,80030,80090,5932
2015-09-15 13:00:00,80090,80090,79840,80000,8913
2015-09-15 13:15:00,79980,80070,79950,80050,5255
2015-09-15 13:30:00,80060,80190,80020,80130,6971
2015-09-15 13:45:00,80120,80170,80040,80130,3701
2015-09-15 14:00:00,80130,80150,80020,80070,2298
2015-09-15 14:15:00,80070,80120,80030,80110,4327
2015-09-15 14:30:00,80110,80240,80080,80210,7214
2015-09-15 14:45:00,80220,80410,80200,80300,10797
2015-09-15 15:00:00,80300,80440,80170,80380,15834
2015-09-15 15:15:00,80380,80530,80340,80360,16081
2015-09-15 15:30:00,80370,80440,80250,80260,7830
2015-09-15 15:45:00,80260,80360,80110,80190,17892
2015-09-15 16:00:00,80190,80430,80180,80250,10718
2015-09-15 16:15:00,80250,80360,80060,80160,11942
2015-09-15 16:30:00,80170,80310,80110,80230,10233
2015-09-15 16:45:00,80230,80740,80190,80520,29057
2015-09-15 17:00:00,80530,80550,79800,79890,37371
2015-09-15 17:15:00,79890,80250,79790,80230,19824
2015-09-15 17:30:00,80230,80340,79990,80160,15013
2015-09-15 17:45:00,80160,80460,79960,80010,18210
2015-09-15 18:00:00,80010,80130,79940,80110,11697
2015-09-15 18:15:00,80100,80230,79980,80040,9531
2015-09-15 18:30:00,80030,80200,80000,80060,6780
2015-09-15 19:00:00,80060,80210,80060,80120,2697
2015-09-15 19:15:00,80130,80390,80120,80350,5573
2015-09-15 19:30:00,80330,80420,80280,80340,4035
2015-09-15 19:45:00,80340,80470,80250,80440,5811
2015-09-15 20:00:00,80440,80460,80320,80420,4036
2015-09-15 20:15:00,80420,80470,80360,80400,3515
2015-09-15 20:30:00,80400,80530,80370,80420,6485
2015-09-15 20:45:00,80420,80520,80350,80370,5032
2015-09-15 21:00:00,80370,80450,80300,80410,4815
2015-09-15 21:15:00,80420,80690,80360,80660,8286
2015-09-15 21:30:00,80640,80870,80630,80800,8492
2015-09-15 21:45:00,80800,80860,80740,80800,2975
2015-09-15 22:00:00,80800,80870,80760,80870,2036
2015-09-15 22:15:00,80870,80950,80830,80850,2892
2015-09-15 22:30:00,80840,80880,80800,80830,1028
2015-09-15 22:45:00,80830,80920,80790,80790,3379
2015-09-15 23:00:00,80810,80820,80760,80780,1297
2015-09-15 23:15:00,80780,80880,80760,80850,1562
2015-09-15 23:30:00,80830,80970,80820,80930,3676
2015-09-15 23:45:00,80930,81100,80870,81100,3819
2015-09-16 10:00:00,81090,81580,81010,81510,34488
2015-09-16 10:15:00,81510,81530,81130,81240,17526
2015-09-16 10:30:00,81230,81360,81120,81270,14590
2015-09-16 10:45:00,81280,81690,81230,81610,21059
2015-09-16 11:00:00,81620,81910,81550,81890,24066
2015-09-16 11:15:00,81900,82080,81880,81980,24827
2015-09-16 11:30:00,81990,82320,81930,82240,27198
2015-09-16 11:45:00,82230,82240,81980,82220,14358
2015-09-16 12:00:00,82230,82270,82030,82080,15412
2015-09-16 12:15:00,82070,82180,82000,82080,11793
2015-09-16 12:30:00,82080,82140,81970,82030,9756
2015-09-16 12:45:00,82030,82100,81890,81970,11863
2015-09-16 13:00:00,81980,82200,81960,82150,10859
2015-09-16 13:15:00,82140,82270,82080,82150,14331
2015-09-16 13:30:00,82130,82170,81970,82000,6635
2015-09-16 13:45:00,81980,81980,81840,81920,8480
2015-09-16 14:00:00,81940,82000,81880,81930,6503
2015-09-16 14:15:00,81920,82140,81920,82040,8080
2015-09-16 14:30:00,82030,82070,81970,82030,4899
2015-09-16 14:45:00,82020,82240,82020,82220,8336
2015-09-16 15:00:00,82240,82450,82110,82450,30354
2015-09-16 15:15:00,82450,82590,82250,82510,25163
2015-09-16 15:30:00,82510,82750,82430,82550,33567
2015-09-16 15:45:00,82560,82770,82540,82550,17250
2015-09-16 16:00:00,82550,82860,82460,82660,20669
2015-09-16 16:15:00,82650,82700,82410,82560,9978
2015-09-16 16:30:00,82550,82840,82420,82750,14628
